"","ID","topic","Nationality","condition","block_order","gender","media_time","rt_response","rt_text","news_paper","competence","threat","rating","type"
"227","24","mafia","Denmark",0,0,"Male",3,0.918950680894341,1.95001888519801,"WA",2,"threat",4,"contrast"
"228","24","mafia","Denmark",0,0,"Male",3,0.918950680894341,1.95001888519801,"MX",1," safe",1,"contrast"
"229","24","pets","Denmark",NA,0,"Male",3,1.76824730988483,3.30272819272795,"WA",2," safe",4,"person"
"230","24","pollution","Denmark",1,0,"Male",3,0.859798954747021,5.0450884114689,"MX",1," safe",1,"contrast"
"231","24","pollution","Denmark",1,0,"Male",3,0.859798954747021,5.0450884114689,"MX",1,"threat",1,"contrast"
"232","24","sleep","Denmark",NA,0,"Male",3,1.53766827327672,2.96545445588163,"EB",2,"threat",3,"person"
"233","24","volcano","Denmark",1,0,"Male",3,0.703775910697004,4.95089899703089,"EB",2,"threat",3,"contrast"
"234","24","volcano","Denmark",1,0,"Male",3,0.703775910697004,4.95089899703089,"WA",2," safe",4,"contrast"
"235","25","acid rain","Danish",0,1,"Female",2,1.62847882057667,23.158592291029,"MX",2," safe",1,"contrast"
"236","25","acid rain","Danish",0,1,"Female",2,1.62847882057667,23.158592291029,"WA",3,"threat",4,"contrast"
"237","25","bacteria","Danish",0,1,"Female",2,1.65184877653974,1.05047487623233,"Politiken",4,"threat",2,"contrast"
"238","25","bacteria","Danish",0,1,"Female",2,1.65184877653974,1.05047487623233,"WA",3," safe",4,"contrast"
"239","25","blue_eyes","Danish",NA,1,"Female",2,13.9953110237911,25.3373353251773,"Politiken",4,"threat",2,"person"
"240","25","corruption","Danish",1,1,"Female",2,5.0070080616315,36.9282679526414,"MX",2," safe",1,"contrast"
"241","25","corruption","Danish",1,1,"Female",2,5.0070080616315,36.9282679526414,"Politiken",4,"threat",2,"contrast"
"242","25","countryside","Danish",NA,1,"Female",2,1.34573668553003,31.1302115915278,"EB",1," safe",3,"person"
"243","25","hayfever","Danish",NA,1,"Female",2,2.29073448653071,19.0940063522103,"Politiken",4," safe",2,"person"
"244","25","infertility","Danish",NA,1,"Female",2,1.50028507456318,40.9181982261225,"MX",2,"threat",1,"person"
"245","25","mafia","Danish",1,1,"Female",2,9.08675863293593,43.7240000964784,"WA",3,"threat",4,"contrast"
"246","25","mafia","Danish",1,1,"Female",2,9.08675863293593,43.7240000964784,"MX",2," safe",1,"contrast"
"247","25","pets","Danish",NA,1,"Female",2,1.07859179837033,21.5732400430461,"MX",2,"threat",1,"person"
"248","25","pollution","Danish",1,1,"Female",2,1.40169443599098,9.9412074126576,"EB",1," safe",3,"contrast"
"249","25","pollution","Danish",1,1,"Female",2,1.40169443599098,9.9412074126576,"MX",2,"threat",1,"contrast"
"250","25","sleep","Danish",NA,1,"Female",2,1.64200125935713,38.8916701263925,"WA",3," safe",4,"person"
"251","25","volcano","Danish",0,1,"Female",2,2.23623777527882,28.4559597005673,"WA",3," safe",4,"contrast"
"252","25","volcano","Danish",0,1,"Female",2,2.23623777527882,28.4559597005673,"MX",2,"threat",1,"contrast"
"253","26","acid rain","Danish",0,0,"Male",2,1.53316415290465,28.0081663339515,"Politiken",4," safe",2,"contrast"
"254","26","acid rain","Danish",0,0,"Male",2,1.53316415290465,28.0081663339515,"EB",2,"threat",3,"contrast"
"255","26","bacteria","Danish",0,0,"Male",2,1.01606375826668,31.4443664971477,"WA",5,"threat",4,"contrast"
"256","26","bacteria","Danish",0,0,"Male",2,1.01606375826668,31.4443664971477,"EB",2," safe",3,"contrast"
"257","26","blue_eyes","Danish",NA,0,"Male",2,1.59974494639755,17.1492622946607,"WA",5,"threat",4,"person"
"258","26","corruption","Danish",0,0,"Male",2,1.03254063153145,26.4903597949306,"Politiken",4,"threat",2,"contrast"
"259","26","corruption","Danish",0,0,"Male",2,1.03254063153145,26.4903597949306,"WA",5," safe",4,"contrast"
"260","26","countryside","Danish",NA,0,"Male",2,36.6217067550751,36.9280892533643,"EB",2,"threat",3,"person"
"261","26","hayfever","Danish",NA,0,"Male",2,3.08226735980861,37.4514874705565,"Politiken",4," safe",2,"person"
"262","26","infertility","Danish",NA,0,"Male",2,13.7085912522234,27.6423650704892,"Politiken",4,"threat",2,"person"
"263","26","mafia","Danish",1,0,"Male",2,1.15893329091341,16.9393490744696,"MX",1," safe",1,"contrast"
"264","26","mafia","Danish",1,0,"Male",2,1.15893329091341,16.9393490744696,"EB",2,"threat",3,"contrast"
"265","26","pets","Danish",NA,0,"Male",2,4.54245487809385,16.5417261535113,"MX",1,"threat",1,"person"
"266","26","pollution","Danish",1,0,"Male",2,2.61038791754254,19.1746578330203,"Politiken",4,"threat",2,"contrast"
"267","26","pollution","Danish",1,0,"Male",2,2.61038791754254,19.1746578330203,"Politiken",4," safe",2,"contrast"
"268","26","sleep","Danish",NA,0,"Male",2,3.3947372742623,24.9455570894133,"WA",5," safe",4,"person"
"269","26","volcano","Danish",1,0,"Male",2,1.4453348797324,14.8349741610655,"WA",5,"threat",4,"contrast"
"270","26","volcano","Danish",1,0,"Male",2,1.4453348797324,14.8349741610655,"EB",2," safe",3,"contrast"
"271","27","acid rain","Danish",0,0,"Female",1,1.58497834871378,21.1674036007134,"MX",1," safe",1,"contrast"
"272","27","acid rain","Danish",0,0,"Female",1,1.58497834871378,21.1674036007134,"EB",1,"threat",3,"contrast"
"273","27","bacteria","Danish",0,0,"Female",1,2.20266302099844,23.0350084726888,"MX",1,"threat",1,"contrast"
"274","27","bacteria","Danish",0,0,"Female",1,2.20266302099844,23.0350084726888,"Politiken",4," safe",2,"contrast"
"275","27","blue_eyes","Danish",NA,0,"Female",1,16.3287675239935,39.9512797301059,"WA",5,"threat",4,"person"
"276","27","corruption","Danish",1,0,"Female",1,1.03813890282981,18.8449846916828,"WA",5,"threat",4,"contrast"
"277","27","corruption","Danish",1,0,"Female",1,1.03813890282981,18.8449846916828,"WA",5," safe",4,"contrast"
"278","27","countryside","Danish",NA,0,"Female",1,2.79957805907179,24.8233595776283,"MX",1," safe",1,"person"
"279","27","hayfever","Danish",NA,0,"Female",1,31.5570528591088,39.720037934655,"Politiken",4," safe",2,"person"
"280","27","infertility","Danish",NA,0,"Female",1,5.05375615693993,30.1922556237414,"EB",1," safe",3,"person"
"281","27","mafia","Danish",1,0,"Female",1,2.05931959844293,31.3852471551581,"Politiken",4,"threat",2,"contrast"
"282","27","mafia","Danish",1,0,"Female",1,2.05931959844293,31.3852471551581,"WA",5," safe",4,"contrast"
"283","27","pets","Danish",NA,0,"Female",1,5.37050282919063,27.3068673426342,"MX",1,"threat",1,"person"
"284","27","pollution","Danish",1,0,"Female",1,1.69506582627491,26.3448492107718,"Politiken",4," safe",2,"contrast"
"285","27","pollution","Danish",1,0,"Female",1,1.69506582627491,26.3448492107718,"EB",1,"threat",3,"contrast"
"286","27","sleep","Danish",NA,0,"Female",1,7.36068302906551,38.0934258914285,"EB",1,"threat",3,"person"
"287","27","volcano","Danish",0,0,"Female",1,1.71149493947996,20.8238917507524,"MX",1,"threat",1,"contrast"
"288","27","volcano","Danish",0,0,"Female",1,1.71149493947996,20.8238917507524,"EB",1," safe",3,"contrast"
"289","28","acid rain","DK",1,1,"Female",1,6.87934045463044,23.4792331989638,"MX",3," safe",1,"contrast"
"290","28","acid rain","DK",1,1,"Female",1,6.87934045463044,23.4792331989638,"WA",3,"threat",4,"contrast"
"291","28","bacteria","DK",0,1,"Female",1,5.49695142447308,30.6331625282573,"Politiken",4,"threat",2,"contrast"
"292","28","bacteria","DK",0,1,"Female",1,5.49695142447308,30.6331625282573,"MX",3," safe",1,"contrast"
"293","28","blue_eyes","DK",NA,1,"Female",1,0.963336010447165,16.4347662313994,"MX",3," safe",1,"person"
"294","28","corruption","DK",0,1,"Female",1,1.31793966483929,19.8159513295341,"Politiken",4," safe",2,"contrast"
"295","28","corruption","DK",0,1,"Female",1,1.31793966483929,19.8159513295341,"WA",3,"threat",4,"contrast"
"296","28","countryside","DK",NA,1,"Female",1,5.46142567926472,34.5214467711685,"MX",3,"threat",1,"person"
"297","28","hayfever","DK",NA,1,"Female",1,5.65434885803552,29.42459747051,"MX",3," safe",1,"person"
"298","28","infertility","DK",NA,1,"Female",1,1.57524703443232,30.0343972513801,"WA",3,"threat",4,"person"
"299","28","mafia","DK",0,1,"Female",1,2.44831534192235,14.6158261123928,"MX",3," safe",1,"contrast"
"300","28","mafia","DK",0,1,"Female",1,2.44831534192235,14.6158261123928,"EB",1,"threat",3,"contrast"
"301","28","pets","DK",NA,1,"Female",1,4.00614025859431,25.4074345111776,"WA",3,"threat",4,"person"
"302","28","pollution","DK",1,1,"Female",1,4.0128234669246,24.5780854606992,"MX",3," safe",1,"contrast"
"303","28","pollution","DK",1,1,"Female",1,4.0128234669246,24.5780854606992,"Politiken",4,"threat",2,"contrast"
"304","28","sleep","DK",NA,1,"Female",1,1.07746732935993,33.1005719446894,"EB",1,"threat",3,"person"
"305","28","volcano","DK",1,1,"Female",1,5.15460314120537,32.6432676542054,"MX",3,"threat",1,"contrast"
"306","28","volcano","DK",1,1,"Female",1,5.15460314120537,32.6432676542054,"Politiken",4," safe",2,"contrast"
"307","29","acid rain","Danish",0,0,"Female",1,8.25522486483987,32.8622421566088,"WA",0," safe",4,"contrast"
"308","29","acid rain","Danish",0,0,"Female",1,8.25522486483987,32.8622421566088,"EB",0,"threat",3,"contrast"
"309","29","bacteria","Danish",0,0,"Female",1,4.79478193486102,31.218536755593,"WA",0,"threat",4,"contrast"
"310","29","bacteria","Danish",0,0,"Female",1,4.79478193486102,31.218536755593,"MX",2," safe",1,"contrast"
"311","29","blue_eyes","Danish",NA,0,"Female",1,5.7794412954845,32.0852051328766,"Politiken",2,"threat",2,"person"
"312","29","corruption","Danish",1,0,"Female",1,2.54761407461228,20.3215278543994,"MX",2,"threat",1,"contrast"
"313","29","corruption","Danish",1,0,"Female",1,2.54761407461228,20.3215278543994,"EB",0," safe",3,"contrast"
"314","29","countryside","Danish",NA,0,"Female",1,5.38459213338683,37.4843809577569,"WA",0,"threat",4,"person"
"315","29","hayfever","Danish",NA,0,"Female",1,10.1624153565481,39.3788501063573,"MX",2," safe",1,"person"
"316","29","infertility","Danish",NA,0,"Female",1,17.314733284923,50.7039528075074,"EB",0,"threat",3,"person"
"317","29","mafia","Danish",0,0,"Female",1,2.12027414342992,21.5991958390969,"EB",0," safe",3,"contrast"
"318","29","mafia","Danish",0,0,"Female",1,2.12027414342992,21.5991958390969,"WA",0,"threat",4,"contrast"
"319","29","pets","Danish",NA,0,"Female",1,7.39950118417437,30.1815196947573,"MX",2,"threat",1,"person"
"320","29","pollution","Danish",1,0,"Female",1,2.19768091695914,24.6079908037245,"WA",0," safe",4,"contrast"
"321","29","pollution","Danish",1,0,"Female",1,2.19768091695914,24.6079908037245,"Politiken",2,"threat",2,"contrast"
"322","29","sleep","Danish",NA,0,"Female",1,6.14110586236893,38.6793697061767,"Politiken",2," safe",2,"person"
"323","29","volcano","Danish",1,0,"Female",1,6.1376167175149,23.303652594278,"Politiken",2," safe",2,"contrast"
"324","29","volcano","Danish",1,0,"Female",1,6.1376167175149,23.303652594278,"EB",0,"threat",3,"contrast"
"325","3","acid rain","Danish",1,0,"Female",2,3.42460905586267,18.7937823562988,"MX",2,"threat",1,"contrast"
"326","3","acid rain","Danish",1,0,"Female",2,3.42460905586267,18.7937823562988,"WA",4," safe",4,"contrast"
"327","3","bacteria","Danish",0,0,"Female",2,4.15102257191757,25.0231461714357,"EB",3,"threat",3,"contrast"
"328","3","bacteria","Danish",0,0,"Female",2,4.15102257191757,25.0231461714357,"Politiken",4," safe",2,"contrast"
"329","3","blue_eyes","Danish",NA,0,"Female",2,4.83325447394418,26.7925963863581,"Politiken",4,"threat",2,"person"
"330","3","corruption","Danish",0,0,"Female",2,5.64903038874763,13.033102981808,"EB",3,"threat",3,"contrast"
"331","3","corruption","Danish",0,0,"Female",2,5.64903038874763,13.033102981808,"Politiken",4," safe",2,"contrast"
"332","3","countryside","Danish",NA,0,"Female",2,2.65334832516965,30.1907476896422,"MX",2,"threat",1,"person"
"333","3","hayfever","Danish",NA,0,"Female",2,10.5112059020357,40.6981303653465,"WA",4,"threat",4,"person"
"334","3","infertility","Danish",NA,0,"Female",2,18.5464873530746,70.2559236914822,"WA",4," safe",4,"person"
"335","3","mafia","Danish",0,0,"Female",2,9.72528656236136,21.0836224274062,"EB",3," safe",3,"contrast"
"336","3","mafia","Danish",0,0,"Female",2,9.72528656236136,21.0836224274062,"MX",2,"threat",1,"contrast"
"337","3","pets","Danish",NA,0,"Female",2,6.70181195268833,30.0454635495144,"EB",3,"threat",3,"person"
"338","3","pollution","Danish",1,0,"Female",2,2.54295458930756,23.9622829741729,"WA",4,"threat",4,"contrast"
"339","3","pollution","Danish",1,0,"Female",2,2.54295458930756,23.9622829741729,"EB",3," safe",3,"contrast"
"340","3","sleep","Danish",NA,0,"Female",2,7.51015849197574,45.8505883149883,"MX",2," safe",1,"person"
"341","3","volcano","Danish",1,0,"Female",2,4.41571299835414,29.1120133469085,"MX",2," safe",1,"contrast"
"342","3","volcano","Danish",1,0,"Female",2,4.41571299835414,29.1120133469085,"EB",3,"threat",3,"contrast"
"343","32","acid rain","Danish",1,0,"Female",1,3.06861485279842,21.8187549522336,"EB",2,"threat",3,"contrast"
"344","32","acid rain","Danish",1,0,"Female",1,3.06861485279842,21.8187549522336,"WA",3," safe",4,"contrast"
"345","32","bacteria","Danish",1,0,"Female",1,1.87038339005812,5.936119789636,"MX",1," safe",1,"contrast"
"346","32","bacteria","Danish",1,0,"Female",1,1.87038339005812,5.936119789636,"EB",2,"threat",3,"contrast"
"347","32","blue_eyes","Danish",NA,0,"Female",1,3.87283641312752,19.8302780024387,"EB",2,"threat",3,"person"
"348","32","corruption","Danish",1,0,"Female",1,2.04577043398967,17.6536839479904,"Politiken",4," safe",2,"contrast"
"349","32","corruption","Danish",1,0,"Female",1,2.04577043398967,17.6536839479904,"Politiken",4,"threat",2,"contrast"
"350","32","countryside","Danish",NA,0,"Female",1,5.40966255024068,22.4466221153889,"WA",3," safe",4,"person"
"351","32","hayfever","Danish",NA,0,"Female",1,19.9896798548307,23.1294426403147,"WA",3," safe",4,"person"
"352","32","infertility","Danish",NA,0,"Female",1,4.72464867372582,22.4981956424454,"MX",1," safe",1,"person"
"353","32","mafia","Danish",0,0,"Female",1,3.4617677366914,15.5038678734036,"WA",3,"threat",4,"contrast"
"354","32","mafia","Danish",0,0,"Female",1,3.4617677366914,15.5038678734036,"MX",1," safe",1,"contrast"
"355","32","pets","Danish",NA,0,"Female",1,3.00931738218424,20.4432356092748,"WA",3,"threat",4,"person"
"356","32","pollution","Danish",0,0,"Female",1,5.55540188523628,23.3187097919745,"Politiken",4," safe",2,"contrast"
"357","32","pollution","Danish",0,0,"Female",1,5.55540188523628,23.3187097919745,"EB",2,"threat",3,"contrast"
"358","32","sleep","Danish",NA,0,"Female",1,27.5744872258056,29.3519267007978,"EB",2," safe",3,"person"
"359","32","volcano","Danish",0,0,"Female",1,7.15808809944974,20.765069156776,"Politiken",4," safe",2,"contrast"
"360","32","volcano","Danish",0,0,"Female",1,7.15808809944974,20.765069156776,"EB",2,"threat",3,"contrast"
"361","33","acid rain","Danish",0,1,"Female",2,1.48592433999147,24.1353676360395,"WA",2," safe",4,"contrast"
"362","33","acid rain","Danish",0,1,"Female",2,1.48592433999147,24.1353676360395,"MX",1,"threat",1,"contrast"
"363","33","bacteria","Danish",1,1,"Female",2,3.67396741885932,14.8081732022601,"Politiken",3,"threat",2,"contrast"
"364","33","bacteria","Danish",1,1,"Female",2,3.67396741885932,14.8081732022601,"WA",2," safe",4,"contrast"
"365","33","blue_eyes","Danish",NA,1,"Female",2,5.80083772449325,20.7378934338903,"MX",1,"threat",1,"person"
"366","33","corruption","Danish",1,1,"Female",2,2.25541872881877,20.3968044946869,"Politiken",3," safe",2,"contrast"
"367","33","corruption","Danish",1,1,"Female",2,2.25541872881877,20.3968044946869,"EB",1,"threat",3,"contrast"
"368","33","countryside","Danish",NA,1,"Female",2,1.48717600014788,21.5807328498449,"MX",1," safe",1,"person"
"369","33","hayfever","Danish",NA,1,"Female",2,2.37854944955689,21.7081722785242,"WA",2," safe",4,"person"
"370","33","infertility","Danish",NA,1,"Female",2,4.8380508792925,27.138567862663,"EB",1," safe",3,"person"
"371","33","mafia","Danish",0,1,"Female",2,2.12043546893983,26.8035889135444,"MX",1," safe",1,"contrast"
"372","33","mafia","Danish",0,1,"Female",2,2.12043546893983,26.8035889135444,"EB",1,"threat",3,"contrast"
"373","33","pets","Danish",NA,1,"Female",2,2.86136644955332,26.3127564646002,"EB",1,"threat",3,"person"
"374","33","pollution","Danish",0,1,"Female",2,1.89967474284094,27.5414977430082,"Politiken",3,"threat",2,"contrast"
"375","33","pollution","Danish",0,1,"Female",2,1.89967474284094,27.5414977430082,"WA",2," safe",4,"contrast"
"376","33","sleep","Danish",NA,1,"Female",2,3.17175302215037,20.4312059045114,"EB",1,"threat",3,"person"
"377","33","volcano","Danish",1,1,"Female",2,6.44346539998696,29.5697758199167,"Politiken",3,"threat",2,"contrast"
"378","33","volcano","Danish",1,1,"Female",2,6.44346539998696,29.5697758199167,"Politiken",3," safe",2,"contrast"
"379","34","acid rain","Danish",1,1,"Female",1,1.90907588675691,14.8214843986552,"EB",2," safe",3,"contrast"
"380","34","acid rain","Danish",1,1,"Female",1,1.90907588675691,14.8214843986552,"MX",2,"threat",1,"contrast"
"381","34","bacteria","Danish",0,1,"Female",1,1.78548393884194,16.7300532583686,"WA",2," safe",4,"contrast"
"382","34","bacteria","Danish",0,1,"Female",1,1.78548393884194,16.7300532583686,"MX",2,"threat",1,"contrast"
"383","34","blue_eyes","Danish",NA,1,"Female",1,2.21425382348752,16.0674725728131,"MX",2,"threat",1,"person"
"384","34","corruption","Danish",1,1,"Female",1,2.03380607960389,21.1689051808116,"MX",2,"threat",1,"contrast"
"385","34","corruption","Danish",1,1,"Female",1,2.03380607960389,21.1689051808116,"Politiken",4," safe",2,"contrast"
"386","34","countryside","Danish",NA,1,"Female",1,3.33237624280628,23.1217814302872,"WA",2," safe",4,"person"
"387","34","hayfever","Danish",NA,1,"Female",1,1.71028074313472,16.9718569198412,"Politiken",4," safe",2,"person"
"388","34","infertility","Danish",NA,1,"Female",1,2.91610857768683,23.3057080571125,"EB",2," safe",3,"person"
"389","34","mafia","Danish",0,1,"Female",1,3.64485167406201,22.793865280657,"MX",2,"threat",1,"contrast"
"390","34","mafia","Danish",0,1,"Female",1,3.64485167406201,22.793865280657,"WA",2," safe",4,"contrast"
"391","34","pets","Danish",NA,1,"Female",1,4.55757117623034,27.468866076093,"WA",2,"threat",4,"person"
"392","34","pollution","Danish",0,1,"Female",1,2.3722148152483,47.8028532074586,"Politiken",4,"threat",2,"contrast"
"393","34","pollution","Danish",0,1,"Female",1,2.3722148152483,47.8028532074586,"WA",2," safe",4,"contrast"
"394","34","sleep","Danish",NA,1,"Female",1,2.21914601865683,20.2495927874897,"MX",2,"threat",1,"person"
"395","34","volcano","Danish",1,1,"Female",1,1.54201447798368,20.2594002711685,"Politiken",4," safe",2,"contrast"
"396","34","volcano","Danish",1,1,"Female",1,1.54201447798368,20.2594002711685,"Politiken",4,"threat",2,"contrast"
"397","35","acid rain","Danish",1,1,"Female",1,3.45550674583319,32.3911131524528,"MX",3,"threat",1,"contrast"
"398","35","acid rain","Danish",1,1,"Female",1,3.45550674583319,32.3911131524528,"WA",4," safe",4,"contrast"
"399","35","bacteria","Danish",0,1,"Female",1,12.2987149814489,34.6738978040758,"Politiken",5," safe",2,"contrast"
"400","35","bacteria","Danish",0,1,"Female",1,12.2987149814489,34.6738978040758,"MX",3,"threat",1,"contrast"
"401","35","blue_eyes","Danish",NA,1,"Female",1,8.20230318021459,35.497632158309,"EB",2,"threat",3,"person"
"402","35","corruption","Danish",1,1,"Female",1,8.51353631563143,32.5206885934076,"Politiken",5,"threat",2,"contrast"
"403","35","corruption","Danish",1,1,"Female",1,8.51353631563143,32.5206885934076,"Politiken",5," safe",2,"contrast"
"404","35","countryside","Danish",NA,1,"Female",1,3.45221619513541,48.5576359558854,"MX",3,"threat",1,"person"
"405","35","hayfever","Danish",NA,1,"Female",1,5.32990849887756,29.4156655256829,"WA",4," safe",4,"person"
"406","35","infertility","Danish",NA,1,"Female",1,3.32025649052412,33.3102180528695,"MX",3," safe",1,"person"
"407","35","mafia","Danish",0,1,"Female",1,2.8397550048503,34.5581234828933,"WA",4,"threat",4,"contrast"
"408","35","mafia","Danish",0,1,"Female",1,2.8397550048503,34.5581234828933,"MX",3," safe",1,"contrast"
"409","35","pets","Danish",NA,1,"Female",1,2.97781957395273,30.2997967782176,"MX",3,"threat",1,"person"
"410","35","pollution","Danish",0,1,"Female",1,5.9705661984699,27.1735652593379,"WA",4," safe",4,"contrast"
"411","35","pollution","Danish",0,1,"Female",1,5.9705661984699,27.1735652593379,"MX",3,"threat",1,"contrast"
"412","35","sleep","Danish",NA,1,"Female",1,3.12801227541786,23.4941373594502,"MX",3,"threat",1,"person"
"413","35","volcano","Danish",1,1,"Female",1,6.05916525112843,35.1251979616245,"WA",4," safe",4,"contrast"
"414","35","volcano","Danish",1,1,"Female",1,6.05916525112843,35.1251979616245,"MX",3,"threat",1,"contrast"
"415","37","acid rain","Danish",0,1,"Female",1,5.47845744244114,15.7726505279661,"EB",1,"threat",3,"contrast"
"416","37","acid rain","Danish",0,1,"Female",1,5.47845744244114,15.7726505279661,"WA",4," safe",4,"contrast"
"417","37","bacteria","Danish",0,1,"Female",1,17.6138530684475,29.4421243266988,"WA",4,"threat",4,"contrast"
"418","37","bacteria","Danish",0,1,"Female",1,17.6138530684475,29.4421243266988,"Politiken",4," safe",2,"contrast"
"419","37","blue_eyes","Danish",NA,1,"Female",1,2.7328534009921,42.1879962516832,"MX",1," safe",1,"person"
"420","37","corruption","Danish",0,1,"Female",1,5.29289626235914,37.8265392526355,"Politiken",4," safe",2,"contrast"
"421","37","corruption","Danish",0,1,"Female",1,5.29289626235914,37.8265392526355,"Politiken",4,"threat",2,"contrast"
"422","37","countryside","Danish",NA,1,"Female",1,3.05210283443193,49.558445310704,"EB",1,"threat",3,"person"
"423","37","hayfever","Danish",NA,1,"Female",1,1.99389615561449,31.5981428794312,"EB",1," safe",3,"person"
"424","37","infertility","Danish",NA,1,"Female",1,4.44968202942982,54.5661379815756,"MX",1,"threat",1,"person"
"425","37","mafia","Danish",1,1,"Female",1,2.61853949075521,32.059825270142,"EB",1,"threat",3,"contrast"
"426","37","mafia","Danish",1,1,"Female",1,2.61853949075521,32.059825270142,"MX",1," safe",1,"contrast"
"427","37","pets","Danish",NA,1,"Female",1,4.67599794314629,37.2592476270238,"EB",1,"threat",3,"person"
"428","37","pollution","Danish",1,1,"Female",1,1.79927671445512,14.1806161116037,"WA",4," safe",4,"contrast"
"429","37","pollution","Danish",1,1,"Female",1,1.79927671445512,14.1806161116037,"Politiken",4,"threat",2,"contrast"
"430","37","sleep","Danish",NA,1,"Female",1,3.34981946086737,30.6280652650494,"WA",4," safe",4,"person"
"431","37","volcano","Danish",1,1,"Female",1,1.82266417873689,24.9830463592461,"WA",4,"threat",4,"contrast"
"432","37","volcano","Danish",1,1,"Female",1,1.82266417873689,24.9830463592461,"MX",1," safe",1,"contrast"
"433","38","acid rain","Danish",0,1,"Male",2,21.9112434446906,33.2347025650579,"MX",1,"threat",1,"contrast"
"434","38","acid rain","Danish",0,1,"Male",2,21.9112434446906,33.2347025650579,"Politiken",4," safe",2,"contrast"
"435","38","bacteria","Danish",1,1,"Male",2,2.42553388028682,28.5668201606168,"Politiken",4," safe",2,"contrast"
"436","38","bacteria","Danish",1,1,"Male",2,2.42553388028682,28.5668201606168,"EB",2,"threat",3,"contrast"
"437","38","blue_eyes","Danish",NA,1,"Male",2,4.88452492570286,31.0952930061467,"Politiken",4,"threat",2,"person"
"438","38","corruption","Danish",0,1,"Male",2,2.52208367909225,24.6339541345096,"EB",2,"threat",3,"contrast"
"439","38","corruption","Danish",0,1,"Male",2,2.52208367909225,24.6339541345096,"WA",0," safe",4,"contrast"
"440","38","countryside","Danish",NA,1,"Male",2,1.65165905355207,32.393247805745,"MX",1,"threat",1,"person"
"441","38","hayfever","Danish",NA,1,"Male",2,4.57012918432702,39.533114613434,"WA",0," safe",4,"person"
"442","38","infertility","Danish",NA,1,"Male",2,4.43271437962721,45.9258512858651,"WA",0,"threat",4,"person"
"443","38","mafia","Danish",0,1,"Male",2,1.88680706410923,29.5228041923201,"EB",2,"threat",3,"contrast"
"444","38","mafia","Danish",0,1,"Male",2,1.88680706410923,29.5228041923201,"WA",0," safe",4,"contrast"
"445","38","pets","Danish",NA,1,"Male",2,1.9388266821843,39.7269054726676,"MX",1,"threat",1,"person"
"446","38","pollution","Danish",1,1,"Male",2,4.69522495767342,28.9161556616473,"EB",2," safe",3,"contrast"
"447","38","pollution","Danish",1,1,"Male",2,4.69522495767342,28.9161556616473,"WA",0,"threat",4,"contrast"
"448","38","sleep","Danish",NA,1,"Male",2,2.88676806196963,36.579515870535,"EB",2," safe",3,"person"
"449","38","volcano","Danish",1,1,"Male",2,2.2889175930959,23.554268655982,"MX",1," safe",1,"contrast"
"450","38","volcano","Danish",1,1,"Male",2,2.2889175930959,23.554268655982,"WA",0,"threat",4,"contrast"
"451","39","acid rain","slovak",0,0,"Female",5,6.04147933217973,6.85255123013485,"MX",0," safe",1,"contrast"
"452","39","acid rain","slovak",0,0,"Female",5,6.04147933217973,6.85255123013485,"MX",0,"threat",1,"contrast"
"453","39","bacteria","slovak",0,0,"Female",5,3.46851574636094,15.8308044353689,"Politiken",0,"threat",2,"contrast"
"454","39","bacteria","slovak",0,0,"Female",5,3.46851574636094,15.8308044353689,"Politiken",0," safe",2,"contrast"
"455","39","blue_eyes","slovak",NA,0,"Female",5,10.8400305038103,38.1173842469161,"WA",0," safe",4,"person"
